scrape_timestamp,page_number,row_number,inferred_name,inferred_handle,inferred_followers,inferred_er,inferred_engagement,numeric_tokens,percent_tokens,all_visible_text,visible_lines_json,debug_notes,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12
2026-03-30T10:18:45,8,8,Angel Ardito,@thelousypoledancer,869.7k,0.99%,0.99,"[""869.7k"", ""0.99"", ""8.6k""]","[""0.99%""]",Angel Ardito | @thelousypoledancer | 869.7k | 0.99% | 8.6k | Save,"[""Angel Ardito"", ""@thelousypoledancer"", ""869.7k"", ""0.99%"", ""8.6k"", ""Save""]",,Angel Ardito,@thelousypoledancer,869.7k,0.99%,8.6k,Save,,,,,,
2026-03-30T10:18:45,8,9,𝐃𝐞𝐀𝐧𝐝𝐫𝐞 𝐓𝐡𝐨𝐦𝐚𝐬,@drayyofficial,862.4k,0.13%,0.13,"[""862.4k"", ""0.13"", ""1.1k""]","[""0.13%""]",𝐃𝐞𝐀𝐧𝐝𝐫𝐞 𝐓𝐡𝐨𝐦𝐚𝐬 | @drayyofficial | 862.4k | 0.13% | 1.1k | Save,"[""\ud835\udc03\ud835\udc1e\ud835\udc00\ud835\udc27\ud835\udc1d\ud835\udc2b\ud835\udc1e \ud835\udc13\ud835\udc21\ud835\udc28\ud835\udc26\ud835\udc1a\ud835\udc2c"", ""@drayyofficial"", ""862.4k"", ""0.13%"", ""1.1k"", ""Save""]",,𝐃𝐞𝐀𝐧𝐝𝐫𝐞 𝐓𝐡𝐨𝐦𝐚𝐬,@drayyofficial,862.4k,0.13%,1.1k,Save,,,,,,
2026-03-30T10:18:45,8,10,JACKIE CHRISTIE #BOSS 🤍,@jackiechristie,860k,,,"[""860k""]",[],JACKIE CHRISTIE #BOSS 🤍 | @jackiechristie | 860k | Likes are hidden | Likes are hidden | Save,"[""JACKIE CHRISTIE #BOSS \ud83e\udd0d"", ""@jackiechristie"", ""860k"", ""Likes are hidden"", ""Likes are hidden"", ""Save""]","er_missing,engagement_missing",JACKIE CHRISTIE #BOSS 🤍,@jackiechristie,860k,Likes are hidden,Likes are hidden,Save,,,,,,
2026-03-30T10:18:45,8,11,Motivation | Growth | Discipline,@5peech,858.3k,0.34%,0.34,"[""858.3k"", ""0.34"", ""2.9k""]","[""0.34%""]",Motivation | Growth | Discipline | @5peech | 858.3k | 0.34% | 2.9k | Save,"[""Motivation | Growth | Discipline"", ""@5peech"", ""858.3k"", ""0.34%"", ""2.9k"", ""Save""]",,Motivation | Growth | Discipline,@5peech,858.3k,0.34%,2.9k,Save,,,,,,
2026-03-30T10:18:45,8,12,Sumi Affolter,@sumiaffolter,856.9k,,,"[""856.9k""]",[],Sumi Affolter | @sumiaffolter | 856.9k | Likes are hidden | Likes are hidden | Save,"[""Sumi Affolter"", ""@sumiaffolter"", ""856.9k"", ""Likes are hidden"", ""Likes are hidden"", ""Save""]","er_missing,engagement_missing",Sumi Affolter,@sumiaffolter,856.9k,Likes are hidden,Likes are hidden,Save,,,,,,
2026-03-30T10:18:45,8,13,Piet Rimondini | Fitness Coach,@gennofit,848.7k,1.87%,1.87,"[""848.7k"", ""1.87"", ""15.9k""]","[""1.87%""]",Piet Rimondini | Fitness Coach | @gennofit | 848.7k | 1.87% | 15.9k | Save,"[""Piet Rimondini | Fitness Coach"", ""@gennofit"", ""848.7k"", ""1.87%"", ""15.9k"", ""Save""]",,Piet Rimondini | Fitness Coach,@gennofit,848.7k,1.87%,15.9k,Save,,,,,,
2026-03-30T10:18:45,8,14,Motivation | Success | Discipline,@8rilliants,845k,0.52%,0.52,"[""845k"", ""0.52"", ""4.4k""]","[""0.52%""]",Motivation | Success | Discipline | @8rilliants | 845k | 0.52% | 4.4k | Save,"[""Motivation | Success | Discipline"", ""@8rilliants"", ""845k"", ""0.52%"", ""4.4k"", ""Save""]",,Motivation | Success | Discipline,@8rilliants,845k,0.52%,4.4k,Save,,,,,,
2026-03-30T10:18:45,8,15,Vernon Griffith CSCS*D TSACF*D,@vernongriffith4,844.6k,0.54%,0.54,"[""844.6k"", ""0.54"", ""4.6k""]","[""0.54%""]",Vernon Griffith CSCS*D TSACF*D | @vernongriffith4 | 844.6k | 0.54% | 4.6k | Save,"[""Vernon Griffith CSCS*D TSACF*D"", ""@vernongriffith4"", ""844.6k"", ""0.54%"", ""4.6k"", ""Save""]",,Vernon Griffith CSCS*D TSACF*D,@vernongriffith4,844.6k,0.54%,4.6k,Save,,,,,,
2026-03-30T10:19:14,9,1,Brittany Mullins | Health Coach | Easy Recipes,@eatingbirdfood,843.9k,0.17%,0.17,"[""843.9k"", ""0.17"", ""1.4k""]","[""0.17%""]",Brittany Mullins | Health Coach | Easy Recipes | @eatingbirdfood | 843.9k | 0.17% | 1.4k | Save,"[""Brittany Mullins | Health Coach | Easy Recipes"", ""@eatingbirdfood"", ""843.9k"", ""0.17%"", ""1.4k"", ""Save""]",,Brittany Mullins | Health Coach | Easy Recipes,@eatingbirdfood,843.9k,0.17%,1.4k,Save,,,,,,
2026-03-30T10:19:14,9,2,Joshua Shuemake,@d._loomis,836.2k,0.36%,0.36,"[""836.2k"", ""0.36"", ""3k""]","[""0.36%""]",Joshua Shuemake | @d._loomis | 836.2k | 0.36% | 3k | Save,"[""Joshua Shuemake"", ""@d._loomis"", ""836.2k"", ""0.36%"", ""3k"", ""Save""]",,Joshua Shuemake,@d._loomis,836.2k,0.36%,3k,Save,,,,,,
2026-03-30T10:19:14,9,3,Its64boy,@its64boy,829.8k,1.26%,1.26,"[""829.8k"", ""1.26"", ""10.5k""]","[""1.26%""]",Its64boy | @its64boy | 829.8k | 1.26% | 10.5k | Save,"[""Its64boy"", ""@its64boy"", ""829.8k"", ""1.26%"", ""10.5k"", ""Save""]",,Its64boy,@its64boy,829.8k,1.26%,10.5k,Save,,,,,,
2026-03-30T10:19:14,9,4,Aaron Sparenberg,@aaronsbetterbody,824.2k,1.23%,1.23,"[""824.2k"", ""1.23"", ""10.1k""]","[""1.23%""]",Aaron Sparenberg | @aaronsbetterbody | 824.2k | 1.23% | 10.1k | Save,"[""Aaron Sparenberg"", ""@aaronsbetterbody"", ""824.2k"", ""1.23%"", ""10.1k"", ""Save""]",,Aaron Sparenberg,@aaronsbetterbody,824.2k,1.23%,10.1k,Save,,,,,,
2026-03-30T10:19:14,9,5,Matthew Morrison,@matthewmorrison,823.9k,0.45%,0.45,"[""823.9k"", ""0.45"", ""3.7k""]","[""0.45%""]",Matthew Morrison | @matthewmorrison | 823.9k | 0.45% | 3.7k | Save,"[""Matthew Morrison"", ""@matthewmorrison"", ""823.9k"", ""0.45%"", ""3.7k"", ""Save""]",,Matthew Morrison,@matthewmorrison,823.9k,0.45%,3.7k,Save,,,,,,
2026-03-30T10:19:14,9,6,Shandrah FAITH Lopez,@shandrahfaith,819.7k,0%,0,"[""819.7k"", ""0"", ""19""]","[""0%""]",Shandrah FAITH Lopez | @shandrahfaith | 819.7k | 0% | 19 | Save,"[""Shandrah FAITH Lopez"", ""@shandrahfaith"", ""819.7k"", ""0%"", ""19"", ""Save""]",,Shandrah FAITH Lopez,@shandrahfaith,819.7k,0%,19,Save,,,,,,
2026-03-30T10:19:14,9,7,SERGES LAMBERT ®️ | Credit Repair Expert 🌍,@sergeslambert,808.5k,0%,0,"[""808.5k"", ""0"", ""1""]","[""0%""]",SERGES LAMBERT ®️ | Credit Repair Expert 🌍 | @sergeslambert | 808.5k | 0% | 1 | Save,"[""SERGES LAMBERT \u00ae\ufe0f | Credit Repair Expert \ud83c\udf0d"", ""@sergeslambert"", ""808.5k"", ""0%"", ""1"", ""Save""]",,SERGES LAMBERT ®️ | Credit Repair Expert 🌍,@sergeslambert,808.5k,0%,1,Save,,,,,,
2026-03-30T10:19:14,9,8,YLA B | MARKETING COACH,@officialylab,803.5k,0.46%,0.46,"[""803.5k"", ""0.46"", ""3.7k""]","[""0.46%""]",YLA B | MARKETING COACH | @officialylab | 803.5k | 0.46% | 3.7k | Save,"[""YLA B | MARKETING COACH"", ""@officialylab"", ""803.5k"", ""0.46%"", ""3.7k"", ""Save""]",,YLA B | MARKETING COACH,@officialylab,803.5k,0.46%,3.7k,Save,,,,,,
2026-03-30T10:19:14,9,9,Mike Sommerfeld,@mikethebadass,796.6k,1.35%,1.35,"[""796.6k"", ""1.35"", ""10.7k""]","[""1.35%""]",Mike Sommerfeld | @mikethebadass | 796.6k | 1.35% | 10.7k | Save,"[""Mike Sommerfeld"", ""@mikethebadass"", ""796.6k"", ""1.35%"", ""10.7k"", ""Save""]",,Mike Sommerfeld,@mikethebadass,796.6k,1.35%,10.7k,Save,,,,,,
2026-03-30T10:19:14,9,10,Bill Walsh,@billwalsh360,795.2k,0.39%,0.39,"[""795.2k"", ""0.39"", ""3.1k""]","[""0.39%""]",Bill Walsh | @billwalsh360 | 795.2k | 0.39% | 3.1k | Save,"[""Bill Walsh"", ""@billwalsh360"", ""795.2k"", ""0.39%"", ""3.1k"", ""Save""]",,Bill Walsh,@billwalsh360,795.2k,0.39%,3.1k,Save,,,,,,
2026-03-30T10:19:14,9,11,"𝑪𝑹𝒀𝑺𝑻𝑨𝑳 𝑱𝑬𝑨𝑵 ""𝑮𝑼𝑨𝑴""| 𝑶𝑵𝑳𝑰𝑵𝑬 𝑭𝑰𝑻𝑵𝑬𝑺𝑺 𝑪𝑶𝑨𝑪𝑯",@guam_fit,792.5k,0.43%,0.43,"[""792.5k"", ""0.43"", ""3.4k""]","[""0.43%""]","𝑪𝑹𝒀𝑺𝑻𝑨𝑳 𝑱𝑬𝑨𝑵 ""𝑮𝑼𝑨𝑴""| 𝑶𝑵𝑳𝑰𝑵𝑬 𝑭𝑰𝑻𝑵𝑬𝑺𝑺 𝑪𝑶𝑨𝑪𝑯 | @guam_fit | 792.5k | 0.43% | 3.4k | Save","[""\ud835\udc6a\ud835\udc79\ud835\udc80\ud835\udc7a\ud835\udc7b\ud835\udc68\ud835\udc73 \ud835\udc71\ud835\udc6c\ud835\udc68\ud835\udc75 \""\ud835\udc6e\ud835\udc7c\ud835\udc68\ud835\udc74\""| \ud835\udc76\ud835\udc75\ud835\udc73\ud835\udc70\ud835\udc75\ud835\udc6c \ud835\udc6d\ud835\udc70\ud835\udc7b\ud835\udc75\ud835\udc6c\ud835\udc7a\ud835\udc7a \ud835\udc6a\ud835\udc76\ud835\udc68\ud835\udc6a\ud835\udc6f"", ""@guam_fit"", ""792.5k"", ""0.43%"", ""3.4k"", ""Save""]",,"𝑪𝑹𝒀𝑺𝑻𝑨𝑳 𝑱𝑬𝑨𝑵 ""𝑮𝑼𝑨𝑴""| 𝑶𝑵𝑳𝑰𝑵𝑬 𝑭𝑰𝑻𝑵𝑬𝑺𝑺 𝑪𝑶𝑨𝑪𝑯",@guam_fit,792.5k,0.43%,3.4k,Save,,,,,,
2026-03-30T10:19:14,9,12,James Middleton | Women’s Fitness Coach,@jamesmiddletoncoach,787.8k,0.13%,0.13,"[""787.8k"", ""0.13"", ""1k""]","[""0.13%""]",James Middleton | Women’s Fitness Coach | @jamesmiddletoncoach | 787.8k | 0.13% | 1k | Save,"[""James Middleton | Women\u2019s Fitness Coach"", ""@jamesmiddletoncoach"", ""787.8k"", ""0.13%"", ""1k"", ""Save""]",,James Middleton | Women’s Fitness Coach,@jamesmiddletoncoach,787.8k,0.13%,1k,Save,,,,,,
2026-03-30T10:19:14,9,13,Nathan Freihofer | Online Coach,@nathan_fri,786.3k,0.66%,0.66,"[""786.3k"", ""0.66"", ""5.2k""]","[""0.66%""]",Nathan Freihofer | Online Coach | @nathan_fri | 786.3k | 0.66% | 5.2k | Save,"[""Nathan Freihofer | Online Coach"", ""@nathan_fri"", ""786.3k"", ""0.66%"", ""5.2k"", ""Save""]",,Nathan Freihofer | Online Coach,@nathan_fri,786.3k,0.66%,5.2k,Save,,,,,,
2026-03-30T10:19:14,9,14,Raul A. Gonzalez III,@lamboraul,785.9k,11.43%,11.43,"[""785.9k"", ""11.43"", ""89.9k""]","[""11.43%""]",Raul A. Gonzalez III | @lamboraul | 785.9k | 11.43% | 89.9k | Save,"[""Raul A. Gonzalez III"", ""@lamboraul"", ""785.9k"", ""11.43%"", ""89.9k"", ""Save""]",,Raul A. Gonzalez III,@lamboraul,785.9k,11.43%,89.9k,Save,,,,,,
2026-03-30T10:19:14,9,15,Princess Frenxh l Lifestyle Creator,@princesssfrenxh,777.8k,0.33%,0.33,"[""777.8k"", ""0.33"", ""2.5k""]","[""0.33%""]",Princess Frenxh l Lifestyle Creator | @princesssfrenxh | 777.8k | 0.33% | 2.5k | Save,"[""Princess Frenxh l Lifestyle Creator"", ""@princesssfrenxh"", ""777.8k"", ""0.33%"", ""2.5k"", ""Save""]",,Princess Frenxh l Lifestyle Creator,@princesssfrenxh,777.8k,0.33%,2.5k,Save,,,,,,
2026-03-30T10:19:45,10,1,Janelle Rohner,@janellerohner,776.9k,0.14%,0.14,"[""776.9k"", ""0.14"", ""1.1k""]","[""0.14%""]",Janelle Rohner | @janellerohner | 776.9k | 0.14% | 1.1k | Save,"[""Janelle Rohner"", ""@janellerohner"", ""776.9k"", ""0.14%"", ""1.1k"", ""Save""]",,Janelle Rohner,@janellerohner,776.9k,0.14%,1.1k,Save,,,,,,
2026-03-30T10:19:45,10,2,Anna McClellan | Pregnancy & Postpartum Trainer,@movelikeamotha,771.9k,0.21%,0.21,"[""771.9k"", ""0.21"", ""1.6k""]","[""0.21%""]",Anna McClellan | Pregnancy & Postpartum Trainer | @movelikeamotha | 771.9k | 0.21% | 1.6k | Save,"[""Anna McClellan | Pregnancy & Postpartum Trainer"", ""@movelikeamotha"", ""771.9k"", ""0.21%"", ""1.6k"", ""Save""]",,Anna McClellan | Pregnancy & Postpartum Trainer,@movelikeamotha,771.9k,0.21%,1.6k,Save,,,,,,
2026-03-30T10:19:45,10,3,Shaina Fata ☀️,@shainamarie.b,768.7k,1.09%,1.09,"[""768.7k"", ""1.09"", ""8.3k""]","[""1.09%""]",Shaina Fata ☀️ | @shainamarie.b | 768.7k | 1.09% | 8.3k | Save,"[""Shaina Fata \u2600\ufe0f"", ""@shainamarie.b"", ""768.7k"", ""1.09%"", ""8.3k"", ""Save""]",,Shaina Fata ☀️,@shainamarie.b,768.7k,1.09%,8.3k,Save,,,,,,
2026-03-30T10:19:45,10,4,Nimai Delgado | Vegan Fat Loss & High Performance Coach,@nimai_delgado,767k,0.41%,0.41,"[""767k"", ""0.41"", ""3.2k""]","[""0.41%""]",Nimai Delgado | Vegan Fat Loss & High Performance Coach | @nimai_delgado | 767k | 0.41% | 3.2k | Save,"[""Nimai Delgado | Vegan Fat Loss & High Performance Coach"", ""@nimai_delgado"", ""767k"", ""0.41%"", ""3.2k"", ""Save""]",,Nimai Delgado | Vegan Fat Loss & High Performance Coach,@nimai_delgado,767k,0.41%,3.2k,Save,,,,,,
2026-03-30T10:19:45,10,5,Eliuth Lopez •Weight Loss Coach,@transformwitheli,766.6k,2.99%,2.99,"[""766.6k"", ""2.99"", ""22.9k""]","[""2.99%""]",Eliuth Lopez •Weight Loss Coach | @transformwitheli | 766.6k | 2.99% | 22.9k | Save,"[""Eliuth Lopez \u2022Weight Loss Coach"", ""@transformwitheli"", ""766.6k"", ""2.99%"", ""22.9k"", ""Save""]",,Eliuth Lopez •Weight Loss Coach,@transformwitheli,766.6k,2.99%,22.9k,Save,,,,,,
2026-03-30T10:19:45,10,6,ALEJANDRO MATIAS | STRENGTH AND MOBILITY COACH,@alejandromatiasfit,765.1k,0.24%,0.24,"[""765.1k"", ""0.24"", ""1.9k""]","[""0.24%""]",ALEJANDRO MATIAS | STRENGTH AND MOBILITY COACH | @alejandromatiasfit | 765.1k | 0.24% | 1.9k | Save,"[""ALEJANDRO MATIAS | STRENGTH AND MOBILITY COACH"", ""@alejandromatiasfit"", ""765.1k"", ""0.24%"", ""1.9k"", ""Save""]",,ALEJANDRO MATIAS | STRENGTH AND MOBILITY COACH,@alejandromatiasfit,765.1k,0.24%,1.9k,Save,,,,,,
2026-03-30T10:19:45,10,7,ARMANDO FOGAÇA,@armandofogaca_,759.3k,8.05%,8.05,"[""759.3k"", ""8.05"", ""61.1k""]","[""8.05%""]",ARMANDO FOGAÇA | @armandofogaca_ | 759.3k | 8.05% | 61.1k | Save,"[""ARMANDO FOGA\u00c7A"", ""@armandofogaca_"", ""759.3k"", ""8.05%"", ""61.1k"", ""Save""]",,ARMANDO FOGAÇA,@armandofogaca_,759.3k,8.05%,61.1k,Save,,,,,,
2026-03-30T10:19:45,10,8,Pastor Danny Anderson,@pastordannyanderson,754.2k,0.02%,0.02,"[""754.2k"", ""0.02"", ""139""]","[""0.02%""]",Pastor Danny Anderson | @pastordannyanderson | 754.2k | 0.02% | 139 | Save,"[""Pastor Danny Anderson"", ""@pastordannyanderson"", ""754.2k"", ""0.02%"", ""139"", ""Save""]",,Pastor Danny Anderson,@pastordannyanderson,754.2k,0.02%,139,Save,,,,,,
2026-03-30T10:19:45,10,9,John Noel | Health & Fitness Coach,@coachjohnnoel,752.6k,0.7%,0.7,"[""752.6k"", ""0.7"", ""5.3k""]","[""0.7%""]",John Noel | Health & Fitness Coach | @coachjohnnoel | 752.6k | 0.7% | 5.3k | Save,"[""John Noel | Health & Fitness Coach"", ""@coachjohnnoel"", ""752.6k"", ""0.7%"", ""5.3k"", ""Save""]",,John Noel | Health & Fitness Coach,@coachjohnnoel,752.6k,0.7%,5.3k,Save,,,,,,
2026-03-30T10:19:45,10,10,Chelsea Ouimet | Freedom-Focused Business Coach,@buildwealthwithchels_,749.5k,0.02%,0.02,"[""749.5k"", ""0.02"", ""117""]","[""0.02%""]",Chelsea Ouimet | Freedom-Focused Business Coach | @buildwealthwithchels_ | 749.5k | 0.02% | 117 | Save,"[""Chelsea Ouimet | Freedom-Focused Business Coach"", ""@buildwealthwithchels_"", ""749.5k"", ""0.02%"", ""117"", ""Save""]",,Chelsea Ouimet | Freedom-Focused Business Coach,@buildwealthwithchels_,749.5k,0.02%,117,Save,,,,,,
2026-03-30T10:19:45,10,11,✨Lifestyle Fitness✨,@hiitburn,739.2k,,,"[""739.2k""]",[],✨Lifestyle Fitness✨ | @hiitburn | 739.2k | Likes are hidden | Likes are hidden | Save,"[""\u2728Lifestyle Fitness\u2728"", ""@hiitburn"", ""739.2k"", ""Likes are hidden"", ""Likes are hidden"", ""Save""]","er_missing,engagement_missing",✨Lifestyle Fitness✨,@hiitburn,739.2k,Likes are hidden,Likes are hidden,Save,,,,,,
2026-03-30T10:19:45,10,12,Governor Tim Walz,@mngovernor,739k,2.88%,2.88,"[""739k"", ""2.88"", ""21.3k""]","[""2.88%""]",Governor Tim Walz | @mngovernor | 739k | 2.88% | 21.3k | Save,"[""Governor Tim Walz"", ""@mngovernor"", ""739k"", ""2.88%"", ""21.3k"", ""Save""]",,Governor Tim Walz,@mngovernor,739k,2.88%,21.3k,Save,,,,,,
2026-03-30T10:19:45,10,13,Elie Tane Ngnewo,@elie_champion,734.3k,1.3%,1.3,"[""734.3k"", ""1.3"", ""9.6k""]","[""1.3%""]",Elie Tane Ngnewo | @elie_champion | 734.3k | 1.3% | 9.6k | Save,"[""Elie Tane Ngnewo"", ""@elie_champion"", ""734.3k"", ""1.3%"", ""9.6k"", ""Save""]",,Elie Tane Ngnewo,@elie_champion,734.3k,1.3%,9.6k,Save,,,,,,
2026-03-30T10:19:45,10,14,Matt Gangi,@mattgangi,734.3k,0.48%,0.48,"[""734.3k"", ""0.48"", ""3.5k""]","[""0.48%""]",Matt Gangi | @mattgangi | 734.3k | 0.48% | 3.5k | Save,"[""Matt Gangi"", ""@mattgangi"", ""734.3k"", ""0.48%"", ""3.5k"", ""Save""]",,Matt Gangi,@mattgangi,734.3k,0.48%,3.5k,Save,,,,,,
2026-03-30T10:19:45,10,15,Celeste | Build an Undeniable Personal Brand,@celestebonin,727.4k,0.3%,0.3,"[""727.4k"", ""0.3"", ""2.2k""]","[""0.3%""]",Celeste | Build an Undeniable Personal Brand | @celestebonin | 727.4k | 0.3% | 2.2k | Save,"[""Celeste | Build an Undeniable Personal Brand"", ""@celestebonin"", ""727.4k"", ""0.3%"", ""2.2k"", ""Save""]",,Celeste | Build an Undeniable Personal Brand,@celestebonin,727.4k,0.3%,2.2k,Save,,,,,,
2026-03-30T10:20:14,11,1,Tori Deal,@tori_deal,726.4k,0.25%,0.25,"[""726.4k"", ""0.25"", ""1.8k""]","[""0.25%""]",Tori Deal | @tori_deal | 726.4k | 0.25% | 1.8k | Save,"[""Tori Deal"", ""@tori_deal"", ""726.4k"", ""0.25%"", ""1.8k"", ""Save""]",,Tori Deal,@tori_deal,726.4k,0.25%,1.8k,Save,,,,,,
2026-03-30T10:20:14,11,2,Mackenzie • Fitness & Weight Loss Coach,@mackenziewells.fit,726.2k,0.09%,0.09,"[""726.2k"", ""0.09"", ""641""]","[""0.09%""]",Mackenzie • Fitness & Weight Loss Coach | @mackenziewells.fit | 726.2k | 0.09% | 641 | Save,"[""Mackenzie \u2022 Fitness & Weight Loss Coach"", ""@mackenziewells.fit"", ""726.2k"", ""0.09%"", ""641"", ""Save""]",,Mackenzie • Fitness & Weight Loss Coach,@mackenziewells.fit,726.2k,0.09%,641,Save,,,,,,
2026-03-30T10:20:14,11,3,Alim Shabazz – Fat Loss & Strength Coach for Men Over 40,@forfathersfitness,40,0%,723.5k,"[""40"", ""723.5k"", ""0"", ""9""]","[""0%""]",Alim Shabazz – Fat Loss & Strength Coach for Men Over 40 | @forfathersfitness | 723.5k | 0% | 9 | Save,"[""Alim Shabazz \u2013 Fat Loss & Strength Coach for Men Over 40"", ""@forfathersfitness"", ""723.5k"", ""0%"", ""9"", ""Save""]",,Alim Shabazz – Fat Loss & Strength Coach for Men Over 40,@forfathersfitness,723.5k,0%,9,Save,,,,,,
2026-03-30T10:20:14,11,4,The Intimate Behavior Coach,@intimatelycoco,723.4k,0%,0,"[""723.4k"", ""0"", ""26""]","[""0%""]",The Intimate Behavior Coach | @intimatelycoco | 723.4k | 0% | 26 | Save,"[""The Intimate Behavior Coach"", ""@intimatelycoco"", ""723.4k"", ""0%"", ""26"", ""Save""]",,The Intimate Behavior Coach,@intimatelycoco,723.4k,0%,26,Save,,,,,,
2026-03-30T10:20:14,11,5,Arthur Bernier Jr,@bigpoppacode,715.1k,0.05%,0.05,"[""715.1k"", ""0.05"", ""336""]","[""0.05%""]",Arthur Bernier Jr | @bigpoppacode | 715.1k | 0.05% | 336 | Save,"[""Arthur Bernier Jr"", ""@bigpoppacode"", ""715.1k"", ""0.05%"", ""336"", ""Save""]",,Arthur Bernier Jr,@bigpoppacode,715.1k,0.05%,336,Save,,,,,,
2026-03-30T10:20:14,11,6,Scott Evan Davis,@scottevandavis,710.9k,0.53%,0.53,"[""710.9k"", ""0.53"", ""3.8k""]","[""0.53%""]",Scott Evan Davis | @scottevandavis | 710.9k | 0.53% | 3.8k | Save,"[""Scott Evan Davis"", ""@scottevandavis"", ""710.9k"", ""0.53%"", ""3.8k"", ""Save""]",,Scott Evan Davis,@scottevandavis,710.9k,0.53%,3.8k,Save,,,,,,
2026-03-30T10:20:14,11,7,titusunlimited,@titusunlimited,708.5k,0.06%,0.06,"[""708.5k"", ""0.06"", ""423""]","[""0.06%""]",titusunlimited | @titusunlimited | 708.5k | 0.06% | 423 | Save,"[""titusunlimited"", ""@titusunlimited"", ""708.5k"", ""0.06%"", ""423"", ""Save""]",,titusunlimited,@titusunlimited,708.5k,0.06%,423,Save,,,,,,
2026-03-30T10:20:14,11,8,Rahja Williams,@rahjawilliamss,703k,0.35%,0.35,"[""703k"", ""0.35"", ""2.5k""]","[""0.35%""]",Rahja Williams | @rahjawilliamss | 703k | 0.35% | 2.5k | Save,"[""Rahja Williams"", ""@rahjawilliamss"", ""703k"", ""0.35%"", ""2.5k"", ""Save""]",,Rahja Williams,@rahjawilliamss,703k,0.35%,2.5k,Save,,,,,,
2026-03-30T10:20:14,11,9,Stuart Vevers,@stuartvevers,702.1k,0.14%,0.14,"[""702.1k"", ""0.14"", ""967""]","[""0.14%""]",Stuart Vevers | @stuartvevers | 702.1k | 0.14% | 967 | Save,"[""Stuart Vevers"", ""@stuartvevers"", ""702.1k"", ""0.14%"", ""967"", ""Save""]",,Stuart Vevers,@stuartvevers,702.1k,0.14%,967,Save,,,,,,
2026-03-30T10:20:14,11,10,Jessica Ferreiras,@jezzifr,698.9k,1.46%,1.46,"[""698.9k"", ""1.46"", ""10.2k""]","[""1.46%""]",Jessica Ferreiras | @jezzifr | 698.9k | 1.46% | 10.2k | Save,"[""Jessica Ferreiras"", ""@jezzifr"", ""698.9k"", ""1.46%"", ""10.2k"", ""Save""]",,Jessica Ferreiras,@jezzifr,698.9k,1.46%,10.2k,Save,,,,,,
2026-03-30T10:20:14,11,11,Maryna Kishchuk│Model │ Health and Wellness Coach 📍 Miami,@maryna.kishchuk,698.2k,0.86%,0.86,"[""698.2k"", ""0.86"", ""6k""]","[""0.86%""]",Maryna Kishchuk│Model │ Health and Wellness Coach 📍 Miami | @maryna.kishchuk | 698.2k | 0.86% | 6k | Save,"[""Maryna Kishchuk\u2502Model \u2502 Health and Wellness Coach \ud83d\udccd Miami"", ""@maryna.kishchuk"", ""698.2k"", ""0.86%"", ""6k"", ""Save""]",,Maryna Kishchuk│Model │ Health and Wellness Coach 📍 Miami,@maryna.kishchuk,698.2k,0.86%,6k,Save,,,,,,
2026-03-30T10:20:14,11,12,Bob Goff,@bobgoff,691.1k,0.29%,0.29,"[""691.1k"", ""0.29"", ""2k""]","[""0.29%""]",Bob Goff | @bobgoff | 691.1k | 0.29% | 2k | Save,"[""Bob Goff"", ""@bobgoff"", ""691.1k"", ""0.29%"", ""2k"", ""Save""]",,Bob Goff,@bobgoff,691.1k,0.29%,2k,Save,,,,,,
2026-03-30T10:20:14,11,13,Weight Loss Coach/ Shapewear,@kickweightwithkeisha,687.8k,0.03%,0.03,"[""687.8k"", ""0.03"", ""227""]","[""0.03%""]",Weight Loss Coach/ Shapewear | @kickweightwithkeisha | 687.8k | 0.03% | 227 | Save,"[""Weight Loss Coach/ Shapewear"", ""@kickweightwithkeisha"", ""687.8k"", ""0.03%"", ""227"", ""Save""]",,Weight Loss Coach/ Shapewear,@kickweightwithkeisha,687.8k,0.03%,227,Save,,,,,,
2026-03-30T10:20:14,11,14,Blaine Anderson • Matchmaker & Dating Coach,@datingbyblaine,686.2k,0.37%,0.37,"[""686.2k"", ""0.37"", ""2.5k""]","[""0.37%""]",Blaine Anderson • Matchmaker & Dating Coach | @datingbyblaine | 686.2k | 0.37% | 2.5k | Save,"[""Blaine Anderson \u2022 Matchmaker & Dating Coach"", ""@datingbyblaine"", ""686.2k"", ""0.37%"", ""2.5k"", ""Save""]",,Blaine Anderson • Matchmaker & Dating Coach,@datingbyblaine,686.2k,0.37%,2.5k,Save,,,,,,
2026-03-30T10:20:14,11,15,Anowa Adjah• Media Personality• Speaker• Coach,@anowaadjah,682.6k,0.09%,0.09,"[""682.6k"", ""0.09"", ""625""]","[""0.09%""]",Anowa Adjah• Media Personality• Speaker• Coach | @anowaadjah | 682.6k | 0.09% | 625 | Save,"[""Anowa Adjah\u2022 Media Personality\u2022 Speaker\u2022 Coach"", ""@anowaadjah"", ""682.6k"", ""0.09%"", ""625"", ""Save""]",,Anowa Adjah• Media Personality• Speaker• Coach,@anowaadjah,682.6k,0.09%,625,Save,,,,,,
